,movie_id,vote
1647,2732844,138415
1648,2732860,9
1649,2732890,7
1650,2732928,21
1651,2733001,23
1652,2733117,52
1653,2733149,11
1654,2733151,12
1655,2733192,61
1656,2733208,19
1657,2733219,117
1658,2733259,55
1659,2733261,2348
1660,2733284,180
1661,2733299,63
1662,2733302,6
1663,2733305,26
1664,2733327,7
1665,2733331,7
1666,2733333,5
1667,2733335,594
1668,2733348,64
1669,2733350,19
1670,2733379,56
1671,2733391,6
1672,2733399,47247
1673,2733400,58520
1674,2733457,30
1675,2733474,8
1676,2733495,28
1677,2733542,156
1678,2733554,7
1679,2733572,15
1680,2733645,53
1681,2733661,83
1682,2733650,529
1683,2733719,5
1684,2733745,20
1685,2733754,11
1686,2733769,148
1687,2733811,58
1688,2733882,6
1689,2733960,8
1690,2733976,17
1691,2734007,12
1692,2734011,8
1693,2734049,49
1694,2734056,24
1695,2734060,15
1696,2734063,5
1697,2734088,10
1698,2734125,226
1699,2734126,27
1700,2734168,19
1701,2734243,9
1702,2734179,7
1703,2734197,9
1704,2734220,5
1705,2734229,12
1706,2734254,26
1707,2734274,2742
1708,2734289,710
1709,2734312,18
1710,2734316,17
1711,2734376,5
1712,2734389,9
1713,2734393,20
1714,2734399,14
1715,2734408,161
1716,2734411,157
1717,2734412,5
1718,2734433,5
1719,2734461,207
1720,2734480,8
1721,2734485,87
1722,2734493,131
1723,2734506,6
1724,2734523,6
1725,2734546,62
1726,2734557,23
1727,2734602,117
1728,2734607,111
1729,2734657,154
1730,2734667,20
1731,2734694,22
1732,2734707,5
1733,2734795,7
1734,2734812,25
1735,2734816,7
1736,2734824,6
1737,2734870,19
1738,2734893,5
1739,2734966,7
1740,2734979,47
1741,2735009,37
1742,2735067,27
1743,2735082,9
1744,2735099,69
1745,2735100,5
1746,2735116,5
1747,2735123,20
1748,2735136,8
1749,2735139,10918
1750,2735141,11
1751,2735142,2449
1752,2735157,7
1753,2735161,1492
1754,2735189,5
1755,2735195,994
1756,2735254,9
1757,2735358,5
1758,2735355,157
1759,2735407,10
1760,2735409,8
1761,2735445,8
1762,2735509,102
1763,2735523,9
1764,2735524,20
1765,2735575,5
1766,2735498,968
1767,2735531,6
1768,2735548,69
1769,2735554,9
1770,2735579,5
1771,2735595,5
1772,2735631,40
1773,2735652,18
1774,2735664,10
1775,2735759,5
1776,2735770,18
1777,2735818,8
1778,2735825,16
1779,2735834,11
1780,2735852,9
1781,2735937,30
1782,2735969,5
1783,2736004,22
1784,2736015,22
1785,2736044,5
1786,2736046,23
1787,2736069,6
1788,2736189,2538
1789,2736205,5
1790,2736211,9
1791,2736213,52
1792,2736271,5
1793,2736274,5
1794,2736297,88
1795,2736355,9
1796,2736379,6
1797,2736389,13
1798,2736394,11
1799,2736492,10
1800,2736532,8
1801,2736561,219
1802,2736583,19
1803,2736602,11
1804,2736639,15
1805,2736721,8
1806,2736795,28
1807,2736803,9
1808,2736814,22
1809,2736830,12
1810,2736835,118
1811,2736836,5
1812,2736845,13
1813,2736856,35
1814,2736859,7
1815,2736882,10
1816,2736943,17
1817,2736964,37
1818,2737017,1410
1819,2737030,88
1820,2737061,17
1821,2737145,6
1822,2737149,22
1823,2737154,21
1824,2737165,8
1825,2737166,104
1826,2737168,7
1827,2737179,9
1828,2737205,7
1829,2737372,184
1830,2737360,8
1831,2737426,27
1832,2737429,4918
1833,2737483,7
1834,2737492,127
1835,2737501,5
1836,2737520,16
1837,2737709,18
1838,2737738,13
1839,2737805,7
1840,2737846,7
1841,2737860,389
1842,2737865,162
1843,2737871,14
1844,2737874,6
1845,2737883,27
1846,2737894,6
1847,2737899,131
1848,2737907,7
1849,2737934,15
1850,2737947,6
1851,2737953,5
1852,2737964,32
1853,2737967,7
1854,2737984,144
1855,2738017,23
1856,2738032,10
1857,2738099,71
1858,2738100,7
1859,2738115,5
1860,2738117,10
1861,2738134,7
1862,2738207,6
1863,2738251,11
1864,2738260,336
1865,2738282,10
1866,2738311,7
1867,2738362,5
1868,2738363,8
1869,2738420,161
1870,2738421,9
1871,2738459,8
1872,2738508,6
1873,2738511,6
1874,2738530,875
1875,2738546,8638
1876,2738562,255
1877,2738591,30
1878,2738713,6
1879,2738772,45
1880,2738778,5
1881,2738859,27
1882,2738877,18
1883,2738977,5
1884,2739071,7
1885,2739093,304
1886,2739027,48
1887,2739047,6
1888,2739058,14
1889,2739072,60
1890,2739110,71
1891,2739163,29
1892,2739244,342
1893,2739273,11
1894,2739296,6
1895,2739319,15
1896,2739345,57
1897,2739360,291
1898,2739364,23
1899,2739366,7
1900,2739375,7
1901,2739481,13
1902,2739503,8
1903,2739561,27
1904,2739563,8
1905,2739608,119
1906,2739567,116
1907,2739575,455
1908,2739627,70
1909,2739632,55
1910,2739639,7
1911,2739645,113
1912,2739646,9
1913,2739688,12
1914,2739675,396
1915,2739703,5
1916,2739704,19
1917,2739795,21
1918,2739874,18
1919,2739932,240
1920,2739935,10
1921,2739937,6
1922,2739942,26
1923,2739970,8
1924,2739996,15
1925,2739997,15
1926,2740004,7
1927,2740011,8
1928,2740033,7
1929,2740037,5
1930,2740021,11
1931,2740051,16
1932,2740071,456
1933,2740199,45
1934,2740209,802
1935,2740211,121
1936,2740212,15
1937,2740215,25
1938,2740305,51
1939,2740192,10
1940,2740333,671
1941,2740334,84
1942,2740354,7
1943,2740475,7
1944,2740486,6
1945,2740487,3182
1946,2740508,5
1947,2740510,100
1948,2740512,6
1949,2740518,6
1950,2740547,16
1951,2740573,5
1952,2740601,6
1953,2740669,650
1954,2740737,718
1955,2740745,17
1956,2740754,312
1957,2740783,31298
1958,2740861,94
1959,2740887,8
1960,2740921,8
1961,2741008,51
1962,2741045,12
1963,2741069,15
1964,2741103,7
1965,2741172,10
1966,2741215,12
1967,2741377,7
1968,2741419,15
1969,2741449,287
1970,2741489,10
1971,2741612,518
1972,2741594,17
1973,2741682,184
1974,2741688,55
1975,2741695,8
1976,2741706,6
1977,2741738,5
1978,2741756,15
1979,2741764,16
1980,2741783,21
1981,2741835,6
1982,2741838,45
1983,2741859,8
1984,2741860,256
1985,2741862,5
1986,2741902,13
1987,2741912,9
1988,2741919,20
1989,2741941,8
1990,2741946,12
1991,2742000,5
1992,2742006,30
1993,2742013,6
1994,2742017,8
1995,2742032,6
1996,2742033,7
1997,2742034,55658
1998,2742042,12
1999,2742043,29
2000,2742063,9734
2001,2742090,10
2002,2742118,6
2003,2742119,9
2004,2742144,27
2005,2742145,14
2006,2742146,15
2007,2742188,95
2008,2742197,5
2009,2742209,5
2010,2742244,1112
2011,2742290,54
2012,2742301,37
2013,2742326,29
2014,2742339,14
2015,2742414,10
2016,2742480,11
2017,2742489,6
2018,2742493,35
2019,2742503,7
2020,2742603,6
2021,2742621,89721
2022,2742704,6
2023,2742681,29
2024,2742674,15549
2025,2742735,14
2026,2742749,7
2027,2742756,12
2028,2742763,6
2029,2742771,222
2030,2742773,10
2031,2742792,75
2032,2742797,5
2033,2742805,2088
2034,2742874,28
2035,2742863,8
2036,2742920,15
2037,2742921,112
2038,2742941,22
2039,2742979,52
2040,2742996,6
2041,2743016,7
2042,2743088,7
2043,2743089,5
2044,2743106,36
2045,2743131,23
2046,2743157,53
2047,2743227,68
2048,2743256,32
2049,2743276,67
2050,2743283,12
2051,2743327,5
2052,2743351,8
2053,2743378,12
2054,2743387,7
2055,2743416,32
2056,2743501,41
2057,2743618,10
2058,2743622,34
2059,2743628,89
2060,2743629,44
2061,2743742,174
2062,2743706,20
2063,2743788,14
2064,2743845,169
2065,2743840,11
2066,2743850,401
2067,2743851,229
2068,2743853,665
2069,2743868,7
2070,2743874,131
2071,2743881,12
2072,2743908,15
2073,2743944,22
2074,2743947,59
2075,2743952,5
2076,2720259,18
2077,2720504,60
2078,2721870,1048
2079,2722252,9
2080,2725768,7
2081,2725788,8
2082,2725845,1049
2083,2725850,132
2084,2725869,10
2085,2725893,9
2086,2727388,38
2087,2728431,6
2088,2728604,89
2089,2730030,14
2090,2730137,17
2091,2730166,6
2092,2730165,11
2093,2730210,1488
2094,2730238,24
2095,2730239,56
2096,2730243,13
2097,2731393,80
2098,2731403,13
2099,2731410,6
2100,2731472,64
2101,2731697,5
2102,2731715,445
2103,2732215,6
2104,2732432,62
2105,2733585,14
2106,2733778,2252
2107,2734448,157
2108,2734632,5
2109,2734666,12
2110,2735449,5
2111,2736279,280
2112,2736589,11
2113,2737155,12
2114,2738046,7
2115,2738903,5
2116,2741054,12
2117,2741056,19
2118,2741089,10346
2119,2741349,17
2120,2741742,96
2121,2742194,89
2122,2742449,968
2123,2743961,468
2124,2743986,12
2125,2743994,18
2126,2743998,317
2127,2744008,20
2128,2744033,44
2129,2744039,11
2130,2744052,9
2131,2744132,12
2132,2744149,9
2133,2744068,40
2134,2744085,1338
2135,2744102,8
2136,2744163,17
2137,2744171,7
2138,2744173,9
2139,2744195,15
2140,2744204,10790
2141,2744209,26
2142,2744215,7
2143,2744246,20
2144,2744251,60
2145,2744259,101
2146,2744267,24
2147,2744300,60
2148,2744355,9
2149,2744361,5
2150,2744366,5
2151,2744399,7
2152,2744405,16
2153,2744710,11
2154,2745481,135
2155,2745748,5
2156,2745754,6
2157,2745876,7
2158,2745877,5
2159,2745922,22
2160,2745960,5081
2161,2745962,1385
2162,2745965,5854
2163,2745966,199
2164,2745967,56
2165,2746628,39
2166,2747925,545
2167,2747935,5378
2168,2749029,7
2169,2750598,8
2170,2750979,7
2171,2753231,14
2172,2754893,5
2173,2758144,16
2174,2758347,8
2175,2759110,32
2176,2763506,9
2177,2763663,5
2178,2782910,56
2179,2789833,6
2180,2793322,11046
2181,2796381,14
2182,2797448,6
2183,2800970,18
2184,2801177,18966
2185,2801196,991
2186,2801440,10
2187,2801441,5
2188,2801516,7
2189,2802167,16
2190,2803554,37
2191,2806047,9
2192,2806785,40
2193,2806788,550
2194,2744427,9
2195,2744428,164
2196,2744436,12
2197,2744464,7
2198,2744467,28
2199,2744497,465
2200,2744501,84
2201,2744545,103
2202,2744560,361
2203,2744567,437
2204,2744605,321
2205,2744607,37
2206,2744609,14
2207,2744611,2444
2208,2744613,147
2209,2744654,16
2210,2744657,2506
2211,2744695,221
2212,2744804,25
2213,2744816,35
2214,2744817,6
2215,2744826,7
2216,2744877,35
2217,2744879,9
2218,2744890,34
2219,2744891,14
2220,2744896,20
2221,2744933,19
2222,2744939,22
2223,2744959,85
2224,2744961,539
2225,2744971,18
2226,2745015,109
2227,2745026,316
2228,2745069,45
2229,2745070,2115
2230,2745079,7
2231,2745119,204
2232,2745120,117
2233,2745144,114
2234,2745146,3767
2235,2745181,92
2236,2745192,21
2237,2745199,12
2238,2745237,18
2239,2745241,58
2240,2745263,20
2241,2745310,20564
2242,2745311,25
2243,2745312,53
2244,2745313,19
2245,2745316,8
2246,2745317,36
2247,2745348,359
2248,2745362,5
2249,2745365,455
2250,2745376,43
2251,2745407,6
2252,2745431,39
2253,2745438,292
2254,2745444,17
2255,2745471,7
2256,2745487,779
2257,2745482,15
2258,2745497,5
2259,2745511,13
2260,2745518,6
2261,2745521,38
2262,2745523,1061
2263,2745538,5
2264,2745565,202
2265,2745606,5
2266,2745609,6
2267,2745621,8
2268,2745623,446
2269,2745626,9
2270,2745643,16
2271,2745645,8
2272,2745648,8
2273,2745650,80
2274,2745662,16
2275,2745670,18
2276,2745681,454
2277,2745730,795
2278,2745734,32
2279,2745739,13
2280,2745778,20
2281,2745782,11
2282,2745815,6
2283,2745819,11
2284,2745841,8
2285,2745855,5
2286,2745863,41
2287,2745865,18
2288,2745859,213
2289,2745974,7
2290,2745983,87
2291,2745986,319
2292,2745987,22
2293,2745993,5
2294,2745996,427
2295,2745998,296
2296,2746038,65589
2297,2746074,27
2298,2746093,19
2299,2746094,15
2300,2746101,10
2301,2746107,1051
2302,2746132,8
2303,2746134,30
2304,2746141,18
2305,2746145,19
2306,2746169,511
2307,2746180,97
2308,2746185,5
2309,2746197,131
2310,2746277,7
2311,2746315,11
2312,2746320,7
2313,2746335,67
2314,2746341,11
2315,2746361,31
2316,2746435,13
2317,2746436,47
2318,2746489,15
2319,2746518,20
2320,2746521,5
2321,2746527,25
2322,2746557,394
2323,2746599,100
2324,2746614,1267
2325,2746617,8
2326,2746627,86
2327,2746650,8
2328,2746674,54
2329,2746676,59
2330,2746751,130
2331,2746761,120
2332,2746770,28
2333,2746809,5692
2334,2746827,8102
2335,2746858,415
2336,2746866,267
2337,2746875,5
2338,2746888,17287
2339,2746911,11
2340,2746912,9
2341,2746917,7
2342,2746926,338
2343,2746931,274
2344,2746961,207694
2345,2746962,26
2346,2746794,334
2347,2746804,12
2348,2746944,12
2349,2746986,8
2350,2746989,34
2351,2746990,5
2352,2747070,25
2353,2747075,14
2354,2746993,218
2355,2746999,322
2356,2747028,12
2357,2747036,20
2358,2747042,40
2359,2747058,20
2360,2747065,10
2361,2747108,13
2362,2747118,5
2363,2747138,130003
2364,2747139,38
2365,2747155,16
2366,2747164,22
2367,2747214,126
2368,2747223,483
2369,2747237,68
2370,2747243,9
2371,2747286,10
2372,2747295,17
2373,2747306,322
2374,2747318,17
2375,2747320,29
2376,2747330,7
2377,2747331,6
2378,2747337,653
2379,2747344,7
2380,2747345,22
2381,2747362,5
2382,2747388,8
2383,2747398,12
2384,2747413,5
2385,2747438,13388
2386,2747447,28
2387,2747472,7
2388,2747499,1260
2389,2747505,125
2390,2747513,86
2391,2747526,462
2392,2747543,14
2393,2747545,31
2394,2747553,23329
2395,2747564,3562
2396,2747580,19
2397,2747602,7
2398,2747616,5
2399,2747617,2091
2400,2747622,43
2401,2747636,7
2402,2747646,18
2403,2747674,391
2404,2747718,18
2405,2747724,9
2406,2747733,5
2407,2747738,72
2408,2747744,36
2409,2747752,55
2410,2747783,79
2411,2747818,607
2412,2747877,5
2413,2747900,6
2414,2747903,608
2415,2747940,10
2416,2747962,10
2417,2748008,12
2418,2748009,6
2419,2748013,77
2420,2748048,176
2421,2748090,12
2422,2748111,8
2423,2748114,18
2424,2748173,16
2425,2748177,18
2426,2748186,217
2427,2748197,16
2428,2748214,23
2429,2748222,17
2430,2748229,83
2431,2748230,149
2432,2748240,22
2433,2748244,5257
2434,2748252,7
2435,2748273,20
2436,2748305,75
2437,2748332,9
2438,2748352,7
2439,2748338,21
2440,2748372,5
2441,2748392,5
2442,2748426,6
2443,2748535,150
2444,2748524,12
2445,2748526,188
2446,2748528,51
2447,2748542,57
2448,2748549,7
2449,2748594,10
2450,2748620,78
2451,2748621,5
2452,2748623,8
2453,2748645,43
2454,2748660,7
2455,2748686,12
2456,2748741,9
2457,2748758,6
2458,2748754,8
2459,2748760,77
2460,2748780,1860
2461,2748806,212
2462,2748894,5
2463,2748895,35
2464,2748929,6
2465,2748943,264
2466,2748995,6
2467,2748999,5
2468,2749005,12
2469,2749021,6
2470,2749049,13
2471,2749100,9
2472,2749154,25
2473,2749163,11
2474,2749234,25
2475,2749268,5
2476,2749280,250
2477,2749332,5
2478,2749361,260
2479,2749363,222
2480,2749434,6
2481,2749442,75
2482,2749378,66
2483,2749379,21
2484,2749401,9
2485,2749411,58545
2486,2749517,8
2487,2749539,6
2488,2749495,78
2489,2749549,198
2490,2749563,55
2491,2749592,6
2492,2749606,1395
2493,2749623,2134
2494,2749650,13
2495,2749692,5
2496,2749580,15
2497,2749801,34
2498,2749802,21
2499,2749799,44
2500,2749800,701
2501,2749813,21
2502,2749817,28
2503,2749842,63
2504,2749859,286
2505,2749870,38
2506,2749885,19
2507,2749887,45
2508,2749909,9
2509,2749928,5
2510,2749930,8
2511,2749956,25
2512,2750013,12
2513,2750034,11
2514,2750036,36
2515,2750052,19
2516,2750054,7
2517,2750075,18
2518,2750077,6
2519,2750079,10
2520,2750080,703
2521,2750083,11
2522,2750082,21
2523,2750086,5
2524,2750096,14
2525,2750158,131
2526,2750164,129
2527,2750213,20
2528,2750215,17
2529,2750289,1222
2530,2750304,60
2531,2750339,7
2532,2750247,1968
2533,2750407,132
2534,2750420,929
2535,2750429,23
2536,2750431,14
2537,2750441,7
2538,2750448,146
2539,2750486,72
2540,2750544,24
2541,2750553,47
2542,2750572,7
2543,2750573,39
2544,2750585,10
2545,2750604,6132
2546,2750605,6
2547,2750640,1206
2548,2750664,396
2549,2750665,45
2550,2750676,19
2551,2750715,80
2552,2750723,54
2553,2750725,6
2554,2750728,9
2555,2750732,19
2556,2750809,18
2557,2750905,12
2558,2750990,9
2559,2750999,199
2560,2751005,14
2561,2751023,106
2562,2751032,645
2563,2751079,641
2564,2751117,168
2565,2751075,3900
2566,2751145,377
2567,2751155,36
2568,2751199,75
2569,2751200,38
2570,2751211,369
2571,2751219,25
2572,2751248,5
2573,2751252,18
2574,2751326,36
2575,2751328,386
2576,2751329,15
2577,2751372,6
2578,2751373,13
2579,2751410,28879
2580,2751418,31
2581,2751438,21
2582,2751439,6
2583,2751497,2209
2584,2751510,13
2585,2751532,7
2586,2751533,7
2587,2751550,18
2588,2751551,403
2589,2751555,6
2590,2751571,6
2591,2751624,23847
2592,2751636,415
2593,2751660,15
2594,2751661,8
2595,2751674,87
2596,2751687,48
2597,2751715,62
2598,2751753,8
2599,2751757,5
2600,2751791,48
2601,2751794,8
2602,2751808,6
2603,2751847,11
2604,2751865,5805
2605,2751876,5
2606,2751890,169
2607,2751896,28
2608,2751928,13346
2609,2751929,13
2610,2751956,17
2611,2751960,14
2612,2751970,52
2613,2751994,18
2614,2752004,5
2615,2752020,712
2616,2752044,10
2617,2752045,2580
2618,2752078,27
2619,2752104,5
2620,2752162,7
2621,2752291,55
2622,2752220,5
2623,2752260,58
2624,2752278,452
2625,2752321,38
2626,2752322,71
2627,2752337,10
2628,2752397,17
2629,2752403,33
2630,2752411,197
2631,2752425,42
2632,2752522,7
2633,2752526,24
2634,2752534,10
2635,2752538,13
2636,2752591,51
2637,2752601,5
2638,2752602,5
2639,2752613,6
2640,2752650,37
2641,2752673,16
2642,2752711,8
2643,2752727,29
2644,2752736,14
2645,2752782,43
2646,2752790,6
2647,2752825,8
2648,2752866,22
2649,2752878,36
2650,2752881,15
2651,2752883,13
2652,2752888,13
2653,2752893,5
2654,2752898,7
2655,2752914,4114
2656,2752988,13
2657,2752998,9
2658,2752999,12
2659,2753050,16906
2660,2753051,163
2661,2753078,553
2662,2753115,604
2663,2753129,18
2664,2753222,58
2665,2753246,11
2666,2753276,53
2667,2753281,6
2668,2753284,54
2669,2753324,9
2670,2753384,12
2671,2753413,5164
2672,2753414,17
2673,2753427,152
2674,2753447,8
2675,2753451,5
2676,2753453,5
2677,2753458,286
2678,2753489,43
2679,2753519,17
2680,2753652,33
2681,2753674,106
2682,2753719,5
2683,2753721,3886
2684,2753723,30
2685,2753724,7
2686,2753725,9
2687,2753730,111
2688,2753765,12
2689,2753839,99
2690,2753858,187
2691,2753873,160606
2692,2753875,37
2693,2753877,275
2694,2753894,39
2695,2753895,725
2696,2753897,69
2697,2753914,6
2698,2753946,5
2699,2753970,21
2700,2753994,11
2701,2754001,29
2702,2754059,152
2703,2754060,9
2704,2754077,14
2705,2754083,14
2706,2754107,4767
2707,2754113,6
2708,2754116,5
2709,2754128,10
2710,2754130,18
2711,2754132,36
2712,2754142,138
2713,2754153,59
2714,2754176,24
2715,2754178,13
2716,2754479,9
2717,2754482,833
2718,2754500,19
2719,2754516,6
2720,2754519,403
2721,2754530,5
2722,2754208,1796
2723,2754238,8
2724,2754247,15
2725,2754248,17146
2726,2754250,113
2727,2754265,15
2728,2754266,34
2729,2754270,6
2730,2754276,8
2731,2754277,675
2732,2754282,7
2733,2754289,23
2734,2754305,5
2735,2754333,14
2736,2754376,13
2737,2754397,49
2738,2754399,8
2739,2754402,15
2740,2754435,27
2741,2754436,10
2742,2754441,29
2743,2754445,36
2744,2754446,7
2745,2754470,248
2746,2754471,6
2747,2754472,18
2748,2754549,86
2749,2754572,816
2750,2754591,6
2751,2754561,8
2752,2754589,10
2753,2754590,11
2754,2754593,15
2755,2754611,5
2756,2754612,48
2757,2754641,24
2758,2754664,8
2759,2754666,20
2760,2754667,223
2761,2754670,24
2762,2754678,9
2763,2754685,1198
2764,2754721,7494
2765,2754741,19
2766,2754744,5
2767,2754733,161
2768,2754759,59
2769,2754760,520
2770,2754761,6
2771,2754774,5
2772,2754775,8843
2773,2754814,15
2774,2754827,11
2775,2754855,6
2776,2754871,169
2777,2754877,8
2778,2754900,38
2779,2754919,12
2780,2755004,8
2781,2755019,77
2782,2755030,30
2783,2755052,3300
2784,2755061,8
2785,2755065,22
2786,2755066,12
2787,2755072,222
2788,2755148,7
2789,2755173,5
2790,2755206,9
2791,2755241,7
2792,2755244,23
2793,2755252,25
2794,2755256,18
2795,2755260,1755
2796,2755276,8314
2797,2755289,427
2798,2755303,3868
2799,2755364,27
2800,2755374,31
2801,2755398,12
2802,2755418,185
2803,2755419,22
2804,2755431,19
2805,2755448,7
2806,2755454,5
2807,2755458,55
2808,2755483,76
2809,2755488,17
2810,2755514,19
2811,2755517,382
2812,2755525,10
2813,2755531,14
2814,2755539,5815
2815,2755570,10
2816,2755672,556
2817,2755681,8
2818,2755748,102
2819,2755752,7
2820,2755753,10
2821,2755765,251
2822,2755787,7
2823,2755802,803
2824,2755803,58
2825,2755807,16838
2826,2755815,27
2827,2755817,6
2828,2755820,41
2829,2755907,10
2830,2755908,41
2831,2755947,62
2832,2755952,32
2833,2755966,156
2834,2755984,43
2835,2755995,5
2836,2756010,56
2837,2756014,46
2838,2756025,23
2839,2756026,18
2840,2756043,421
2841,2756046,9
2842,2756077,6
2843,2756089,8
2844,2756155,18
2845,2756171,5
2846,2756179,6
2847,2756188,9
2848,2756231,8
2849,2756252,23
2850,2756289,9
2851,2756293,342
2852,2756294,180
2853,2756295,150
2854,2756349,9
2855,2756406,5285
2856,2756417,78
2857,2756423,8
2858,2756428,399
2859,2756465,21
2860,2756468,5
2861,2756479,147
2862,2756589,6
2863,2756605,14
2864,2756606,1335
2865,2756619,5
2866,2756653,213
2867,2756658,3073
2868,2756673,1058
2869,2756674,6
2870,2756709,787
