,movie_id,rating
34394,3388949,8.5
34395,3389023,6.2
34396,3389025,8.7
34397,3389028,6.4
34398,3389074,2.7
34399,3389084,6.8
34400,3389223,6.7
34401,3389091,8.0
34402,3389125,8.6
34403,3389126,5.1
34404,3389149,8.3
34405,3389150,7.6
34406,3389167,4.9
34407,3389177,8.2
34408,3389198,2.3
34409,3389199,6.5
34410,3389201,7.3
34411,3389213,7.2
34412,3389216,8.0
34413,3389218,5.9
34414,3389221,9.6
34415,3389225,6.5
34416,3389252,8.5
34417,3389280,7.2
34418,3389283,8.1
34419,3389294,6.9
34420,3389310,5.3
34421,3389345,8.0
34422,3389350,3.1
34423,3389353,7.2
34424,3389378,5.0
34425,3389383,6.7
34426,3389391,7.9
34427,3389400,8.7
34428,3389422,4.9
34429,3389443,6.4
34430,3389449,8.1
34431,3389450,6.7
34432,3389460,5.5
34433,3389461,5.4
34434,3389464,5.4
34435,3389468,6.8
34436,3389505,6.7
34437,3389523,7.5
34438,3389612,6.4
34439,3389625,7.6
34440,3389633,6.2
34441,3389635,7.1
34442,3389637,8.6
34443,3389642,6.9
34444,3389643,7.9
34445,3389648,7.8
34446,3389651,8.6
34447,3389647,5.9
34448,3389670,5.8
34449,3389669,7.9
34450,3389671,6.4
34451,3389672,2.7
34452,3389675,6.6
34453,3389682,7.2
34454,3389736,7.4
34455,3389746,7.6
34456,3389860,8.9
34457,3389942,8.2
34458,3389949,5.2
34459,3390006,7.1
34460,3390007,6.3
34461,3390027,8.2
34462,3390071,7.2
34463,3390086,8.8
34464,3390101,5.8
34465,3390111,7.2
34466,3390118,6.3
34467,3390189,6.0
34468,3390219,7.9
34469,3390280,1.4
34470,3390292,8.9
34471,3390319,8.9
34472,3390331,7.6
34473,3390357,6.6
34474,3390358,6.7
34475,3390361,3.3
34476,3390416,7.6
34477,3390304,7.6
34478,3390385,7.1
34479,3390426,6.2
34480,3390450,8.0
34481,3390437,6.9
34482,3390461,8.0
34483,3390466,6.5
34484,3390480,7.9
34485,3390483,5.9
34486,3390507,8.5
34487,3390521,5.7
34488,3390548,7.3
34489,3390551,6.9
34490,3390554,8.2
34491,3390573,7.9
34492,3390574,6.4
34493,3390568,5.8
34494,3390576,6.8
34495,3390580,7.2
34496,3390622,7.8
34497,3390627,5.3
34498,3390630,4.9
34499,3390638,6.6
34500,3390699,6.3
34501,3390714,7.5
34502,3390715,5.8
34503,3390725,7.1
34504,3390736,10.0
34505,3390815,5.7
34506,3390852,8.5
34507,3390854,6.8
34508,3390856,7.7
34509,3390868,9.0
34510,3390898,8.2
34511,3390912,9.9
34512,3390925,9.8
34513,3390932,7.7
34514,3390937,9.1
34515,3390967,5.6
34516,3390968,6.9
34517,3391044,5.7
34518,3391043,6.8
34519,3391068,8.5
34520,3391070,5.0
34521,3391078,7.1
34522,3391109,6.5
34523,3391112,6.4
34524,3391115,5.2
34525,3391133,4.6
34526,3391136,4.6
34527,3391183,4.1
34528,3391191,5.6
34529,3391198,7.1
34530,3391212,9.0
34531,3391228,8.9
34532,3391234,5.1
34533,3391235,4.8
34534,3391302,7.0
34535,3391323,4.6
34536,3391324,5.0
34537,3391358,5.7
34538,3391367,5.3
34539,3391405,4.6
34540,3391446,4.8
34541,3391458,6.3
34542,3391462,9.3
34543,3391479,5.7
34544,3391483,5.4
34545,3391484,7.3
34546,3391485,3.3
34547,3391486,7.4
34548,3391490,7.2
34549,3391497,6.4
34550,3391499,5.8
34551,3391500,9.7
34552,3391511,6.8
34553,3391561,6.2
34554,3391567,5.9
34555,3391594,8.0
34556,3391650,6.0
34557,3391657,8.5
34558,3391666,8.7
34559,3391691,7.5
34560,3391696,4.2
34561,3391698,8.1
34562,3391716,6.6
34563,3391826,8.4
34564,3391841,6.5
34565,3391896,7.8
34566,3391951,8.6
34567,3391966,6.2
34568,3391982,6.7
34569,3392008,6.5
34570,3392011,6.5
34571,3392013,8.9
34572,3392061,7.6
34573,3392073,7.1
34574,3392108,5.6
34575,3392151,6.7
34576,3392154,9.1
34577,3392189,8.0
34578,3392199,5.7
34579,3392257,6.9
34580,3392263,8.2
34581,3392279,5.1
34582,3392287,7.1
34583,3392329,7.7
34584,3392351,9.0
34585,3392358,7.3
34586,3392372,5.5
34587,3392390,6.0
34588,3392429,5.3
34589,3392432,5.1
34590,3392433,3.8
34591,3392458,7.7
34592,3392540,7.1
34593,3392583,6.7
34594,3392584,8.2
34595,3392588,8.2
34596,3392589,6.2
34597,3392069,7.4
34598,3392615,8.4
34599,3392624,8.6
34600,3392627,9.0
34601,3392634,7.4
34602,3392638,5.1
34603,3392647,6.2
34604,3392648,5.3
34605,3392654,8.1
34606,3392657,6.0
34607,3392658,5.5
34608,3392680,5.7
34609,3392682,6.8
34610,3392685,8.0
34611,3392754,9.6
34612,3392811,6.7
34613,3392840,7.8
34614,3392898,6.8
34615,3392927,7.2
34616,3392956,7.0
34617,3392960,6.3
34618,3392968,7.5
34619,3392802,7.8
34620,3392851,6.9
34621,3392852,7.5
34622,3392886,6.6
34623,3392950,6.9
34624,3392996,8.5
34625,3393015,4.5
34626,3393019,8.0
34627,3393029,8.0
34628,3393031,7.4
34629,3393033,8.2
34630,3393038,9.0
34631,3393048,8.9
34632,3393067,10.0
34633,3393075,5.8
34634,3393135,7.8
34635,3393137,4.8
34636,3393142,6.7
34637,3393178,7.4
34638,3393189,7.4
34639,3393192,7.1
34640,3393193,7.6
34641,3393195,7.4
34642,3393197,7.6
34643,3393240,5.3
34644,3393275,5.9
34645,3393318,6.3
34646,3393321,9.1
34647,3393342,3.6
34648,3393355,9.2
34649,3393403,9.4
34650,3393442,5.2
34651,3393443,7.4
34652,3393454,7.3
34653,3393490,8.5
34654,3393558,9.1
34655,3393566,5.6
34656,3393600,8.6
34657,3393613,7.7
34658,3393626,7.4
34659,3393627,9.4
34660,3393633,5.9
34661,3393640,8.2
34662,3393648,3.8
34663,3393653,5.6
34664,3393654,5.6
34665,3393665,6.5
34666,3393699,9.4
34667,3393735,6.7
34668,3393829,8.9
34669,3393889,6.8
34670,3393909,7.9
34671,3393919,7.1
34672,3394039,9.0
34673,3393926,7.7
34674,3394076,7.1
34675,3394121,6.6
34676,3394126,6.0
34677,3394141,8.8
34678,3394143,7.2
34679,3394149,7.4
34680,3394224,7.2
34681,3394237,8.1
34682,3394250,5.4
34683,3394270,6.1
34684,3394287,7.0
34685,3394294,6.8
34686,3394309,4.3
34687,3394334,8.1
34688,3394381,7.5
34689,3394399,7.3
34690,3394450,6.9
34691,3394551,6.3
34692,3394595,8.7
34693,3394725,1.0
34694,3394736,8.7
34695,3394758,5.6
34696,3394843,8.3
34697,3394951,6.6
34698,3394962,6.5
34699,3394996,6.9
34700,3395104,4.8
34701,3395105,4.7
34702,3395116,4.8
34703,3395163,8.8
34704,3395167,6.0
34705,3395184,7.6
34706,3395191,6.6
34707,3395194,6.4
34708,3395224,4.1
34709,3395230,6.5
34710,3395231,7.0
34711,3395245,7.5
34712,3395291,9.6
34713,3395292,3.2
34714,3395299,6.4
34715,3395315,6.9
34716,3395316,6.4
34717,3395351,6.7
34718,3395353,6.8
34719,3395377,6.5
34720,3395397,7.2
34721,3395398,7.9
34722,3395410,7.7
34723,3395435,7.3
34724,3395436,9.2
34725,3395437,6.9
34726,3395446,7.7
34727,3395486,7.7
34728,3395508,8.7
34729,3395519,8.3
34730,3395537,4.1
34731,3395548,5.4
34732,3395555,7.4
34733,3395567,6.5
34734,3395599,8.3
34735,3395637,3.8
34736,3395649,7.0
34737,3395665,7.4
34738,3395675,6.7
34739,3395690,6.0
34740,3395692,8.5
34741,3395723,2.2
34742,3395794,9.5
34743,3395854,6.5
34744,3395898,8.0
34745,3395913,7.3
34746,3395944,6.8
34747,3395972,7.0
34748,3395980,8.0
34749,3395995,6.8
34750,3396014,7.5
34751,3396016,7.4
34752,3396023,8.1
34753,3396025,7.9
34754,3396058,7.9
34755,3396093,5.0
34756,3396126,6.8
34757,3396141,6.6
34758,3396162,5.4
34759,3396210,1.0
34760,3396218,6.5
34761,3396242,6.6
34762,3396249,7.0
34763,3396309,7.5
34764,3396364,3.6
34765,3396375,6.6
34766,3396428,3.8
34767,3396436,7.5
34768,3396443,5.1
34769,3396452,7.7
34770,3396458,6.6
34771,3396472,8.0
34772,3396496,6.4
34773,3396501,6.3
34774,3396503,6.8
34775,3396571,7.8
34776,3396599,5.8
34777,3396608,7.4
34778,3396628,8.0
34779,3396637,8.2
34780,3396644,7.5
34781,3396689,9.0
34782,3396692,7.2
34783,3396711,7.7
34784,3396723,7.6
34785,3396726,8.5
34786,3396732,6.0
34787,3396742,6.1
34788,3396748,5.3
34789,3396753,9.0
34790,3396766,7.0
34791,3396801,8.5
34792,3396817,6.2
34793,3396861,9.0
34794,3396862,4.6
34795,3396884,6.6
34796,3396904,5.1
34797,3396911,8.6
34798,3396920,5.0
34799,3396949,5.5
34800,3396990,7.3
34801,3396993,5.8
34802,3397016,5.9
34803,3397030,8.5
34804,3397047,6.1
34805,3397053,7.4
34806,3397057,8.6
34807,3397071,6.3
34808,3397076,5.6
34809,3397088,8.2
34810,3397097,5.9
34811,3397115,5.2
34812,3374133,5.7
34813,3397163,7.8
34814,3397174,9.0
34815,3397210,7.8
34816,3397213,10.0
34817,3397241,6.7
34818,3397249,8.0
34819,3397231,6.4
34820,3397304,8.5
34821,3397323,8.4
34822,3397331,7.4
34823,3397338,7.8
34824,3397376,7.6
34825,3397440,6.9
34826,3397458,8.6
34827,3397476,7.1
34828,3397480,7.7
34829,3397485,8.6
34830,3397500,9.1
34831,3397515,8.5
34832,3397514,9.5
34833,3397530,8.0
34834,3397544,4.6
34835,3397573,5.8
34836,3397574,7.3
34837,3397579,5.5
34838,3397586,8.7
34839,3397587,8.9
34840,3397664,6.3
34841,3397675,8.1
34842,3397677,7.7
34843,3397722,5.4
34844,3397741,8.1
34845,3397745,6.4
34846,3397760,8.8
34847,3397772,4.5
34848,3397775,8.6
34849,3397785,7.0
34850,3397791,7.3
34851,3397798,6.0
34852,3397808,6.6
34853,3397839,6.7
34854,3397909,8.2
34855,3397910,6.9
34856,3397917,5.4
34857,3397925,4.7
34858,3397931,5.7
34859,3398067,4.9
34860,3398165,5.8
34861,3397933,6.4
34862,3397950,6.5
34863,3397959,7.3
34864,3397965,6.9
34865,3397994,6.9
34866,3398056,6.4
34867,3398072,7.0
34868,3398117,6.0
34869,3398139,5.7
34870,3398150,7.1
34871,3398157,7.0
34872,3398179,6.4
34873,3398182,6.3
34874,3398187,7.2
34875,3398189,8.9
34876,3398199,8.7
34877,3398271,7.1
34878,3398265,7.2
34879,3398300,8.8
34880,3398306,8.5
34881,3398324,4.1
34882,3398330,7.4
34883,3398390,8.2
34884,3398373,6.5
34885,3398441,7.5
34886,3398455,5.9
34887,3398466,9.0
34888,3398510,8.9
34889,3398516,6.8
34890,3398544,7.6
34891,3398615,7.3
34892,3398629,7.4
34893,3398633,8.7
34894,3398649,3.8
34895,3398650,7.6
34896,3398654,8.6
34897,3398660,7.4
34898,3398710,6.0
34899,3398727,4.9
34900,3398737,4.1
34901,3398738,6.6
34902,3398751,9.2
34903,3398758,5.2
34904,3398765,2.5
34905,3398789,9.5
34906,3398637,8.9
34907,3398638,7.8
34908,3398646,7.8
34909,3398666,7.8
34910,3398676,6.0
34911,3398680,7.5
34912,3398681,8.5
34913,3398833,6.9
34914,3398834,7.6
34915,3398842,7.6
34916,3398859,6.5
34917,3398860,7.5
34918,3398865,8.2
34919,3398871,2.9
34920,3398891,8.6
34921,3398893,6.8
34922,3398957,4.1
34923,3398925,5.5
34924,3398943,7.0
34925,3398941,8.5
34926,3398956,7.7
34927,3399010,5.7
34928,3399030,7.2
34929,3399042,6.8
34930,3399047,5.7
34931,3399056,7.4
34932,3399105,6.3
34933,3399128,4.6
34934,3399131,7.3
34935,3399141,7.0
34936,3399148,7.6
34937,3399166,7.2
34938,3399168,6.5
34939,3399180,8.9
34940,3399187,4.6
34941,3399121,6.5
34942,3399215,5.7
34943,3399216,8.8
34944,3399218,7.7
34945,3399270,7.3
34946,3399274,6.6
34947,3399291,7.2
34948,3399307,7.0
34949,3399339,5.8
34950,3399344,8.0
34951,3399373,6.8
34952,3399394,7.2
34953,3399408,8.2
34954,3399431,8.2
34955,3399486,8.2
34956,3399557,8.2
34957,3399581,5.2
34958,3399598,7.5
34959,3399626,7.9
34960,3399648,5.6
34961,3399685,6.9
34962,3399546,7.3
34963,3399592,6.5
34964,3399714,7.3
34965,3399717,3.6
34966,3399724,5.1
34967,3399727,6.2
34968,3399738,6.4
34969,3399757,6.8
34970,3399758,7.6
34971,3399783,8.2
34972,3399793,5.8
34973,3399812,3.6
34974,3399817,7.3
34975,3399845,6.0
34976,3399888,6.8
34977,3399896,7.8
34978,3399898,5.2
34979,3399960,8.7
34980,3399968,7.1
34981,3399970,9.7
34982,3399989,3.7
34983,3400008,6.6
34984,3400011,8.1
34985,3400017,7.3
34986,3400027,7.1
34987,3399796,6.9
34988,3399923,8.3
34989,3399913,9.2
34990,3399929,4.8
34991,3399993,7.6
34992,3400089,6.8
34993,3400095,6.5
34994,3400099,4.7
34995,3400101,5.9
34996,3400120,7.4
34997,3400140,7.0
34998,3400142,5.2
34999,3400182,7.3
35000,3400187,6.8
35001,3400152,9.0
35002,3400154,2.2
35003,3400173,9.8
35004,3400177,5.0
35005,3400199,4.3
35006,3400208,5.8
35007,3400209,9.2
35008,3400221,6.5
35009,3400228,6.5
35010,3400230,6.0
35011,3400247,5.3
35012,3400248,7.5
35013,3400255,8.4
35014,3400273,6.3
35015,3400277,5.8
35016,3400282,7.6
35017,3400283,7.6
35018,3400339,5.5
35019,3400341,4.9
35020,3400373,6.7
35021,3400378,8.4
35022,3400381,7.6
35023,3400383,4.5
35024,3400395,7.4
35025,3400398,6.4
35026,3400412,5.8
35027,3400449,4.6
35028,3400460,6.3
35029,3400462,7.1
35030,3400466,8.8
35031,3400499,8.5
35032,3400523,8.0
35033,3400568,7.3
35034,3400581,5.6
35035,3400596,6.9
35036,3400616,8.4
35037,3400626,9.3
35038,3400638,7.7
35039,3400665,6.0
35040,3400674,7.9
35041,3400686,4.9
35042,3400695,5.0
35043,3400750,3.8
35044,3400751,9.6
35045,3400755,5.6
35046,3400765,6.8
35047,3400781,7.7
35048,3400785,8.0
35049,3400825,6.3
35050,3400841,7.8
35051,3400887,7.7
35052,3400900,6.8
35053,3400932,6.7
35054,3400961,4.9
35055,3400967,6.6
35056,3400974,8.0
35057,3400982,8.2
35058,3400986,9.0
35059,3401201,4.6
35060,3401042,4.4
35061,3401055,8.1
35062,3401056,4.6
35063,3401062,5.9
35064,3401067,5.8
35065,3401078,7.7
35066,3401081,8.3
35067,3401096,8.7
35068,3401117,8.5
35069,3401168,6.4
35070,3401186,7.8
35071,3401210,7.8
35072,3401211,7.8
35073,3401233,5.9
35074,3401248,5.6
35075,3401266,9.1
35076,3401287,5.9
35077,3401300,6.1
35078,3401313,8.5
35079,3401314,7.5
35080,3401321,4.6
35081,3401340,4.1
35082,3401351,8.2
35083,3401369,8.2
35084,3401374,7.9
35085,3401388,6.3
35086,3401397,6.5
35087,3401424,9.3
35088,3401432,8.1
35089,3401515,8.0
35090,3401543,2.9
35091,3401552,6.8
35092,3401571,5.6
35093,3401579,8.2
35094,3401581,6.2
35095,3401612,6.2
35096,3401619,7.9
35097,3401649,5.3
35098,3401650,9.0
35099,3401653,6.7
35100,3401680,6.4
35101,3401704,6.1
35102,3401707,8.9
35103,3401712,9.2
35104,3401861,7.1
35105,3401890,7.7
35106,3401924,5.5
35107,3401931,7.9
35108,3402018,7.3
35109,3402027,4.8
35110,3402028,8.1
35111,3402029,8.2
35112,3402038,7.6
35113,3402041,8.8
35114,3402080,7.8
35115,3402095,9.8
35116,3401985,7.5
35117,3402083,8.3
35118,3402119,5.4
35119,3402175,6.0
35120,3402191,6.7
35121,3402202,7.2
35122,3402219,6.9
35123,3402221,6.0
35124,3402244,5.5
35125,3402268,3.7
35126,3402292,5.9
35127,3402330,6.1
35128,3402338,9.0
35129,3402346,8.3
35130,3402352,5.3
35131,3402385,7.3
35132,3402404,7.7
35133,3402440,6.0
35134,3402421,7.8
35135,3402466,4.1
35136,3402477,7.3
35137,3402508,5.4
35138,3402540,7.7
35139,3402542,8.4
35140,3402557,7.4
35141,3402560,4.3
35142,3402565,6.1
35143,3402575,6.9
35144,3402636,7.9
35145,3402685,2.8
35146,3402625,6.2
35147,3402729,6.0
35148,3402745,6.0
35149,3402761,5.2
35150,3402762,5.1
35151,3402801,8.2
35152,3402816,7.0
35153,3402836,6.0
35154,3402863,7.1
35155,3402885,3.2
35156,3402957,6.6
35157,3402969,8.1
35158,3402983,7.6
35159,3402990,6.8
35160,3403022,5.0
35161,3403027,8.4
35162,3403047,5.5
35163,3403070,6.5
35164,3403116,6.9
35165,3403121,5.7
35166,3403129,7.3
35167,3403177,8.7
35168,3403178,7.2
35169,3403194,7.0
35170,3403208,6.5
35171,3403218,7.7
35172,3403243,6.5
35173,3403248,5.5
35174,3403283,5.7
35175,3403299,8.9
35176,3403325,7.5
35177,3403345,7.1
35178,3403352,3.4
35179,3403350,5.8
35180,3403380,3.8
35181,3403409,6.7
35182,3403423,6.1
35183,3403431,6.8
35184,3403461,7.5
35185,3403499,8.9
35186,3403507,9.1
35187,3403510,4.2
35188,3403511,5.5
35189,3403514,8.8
35190,3403562,9.3
35191,3403582,6.3
35192,3403583,9.3
35193,3403590,5.0
35194,3403591,6.7
35195,3403520,6.6
35196,3403616,3.8
35197,3403623,7.5
35198,3403653,7.1
35199,3403655,9.1
35200,3403669,6.8
35201,3403696,5.7
35202,3403728,4.7
35203,3403779,6.0
35204,3403837,8.0
35205,3403840,6.9
35206,3403852,9.3
35207,3403909,6.0
35208,3403920,6.8
35209,3403925,6.2
35210,3403931,6.2
35211,3403985,9.6
35212,3403999,4.7
35213,3404000,7.0
35214,3404007,5.6
35215,3404059,8.6
35216,3404076,6.2
35217,3403875,8.8
35218,3404095,6.4
35219,3404222,8.3
35220,3404224,5.8
35221,3404225,9.4
35222,3404233,8.0
35223,3404236,5.6
35224,3404255,8.5
35225,3404275,6.6
35226,3404276,4.8
35227,3404284,7.5
35228,3404366,8.4
35229,3404370,7.9
35230,3404401,7.6
35231,3404426,8.0
35232,3404439,6.6
35233,3404451,4.8
35234,3404463,9.0
35235,3404472,5.0
35236,3404529,9.4
35237,3404595,8.8
35238,3404582,9.3
35239,3404609,6.5
35240,3404641,7.0
35241,3404647,8.1
35242,3404648,7.0
35243,3404649,7.3
35244,3404650,5.3
35245,3404830,6.8
35246,3404870,7.0
35247,3404881,7.3
35248,3404894,8.7
35249,3404903,7.1
35250,3404943,6.1
35251,3404972,3.5
35252,3404987,4.4
35253,3405006,5.8
35254,3405008,8.8
35255,3405014,7.3
35256,3405045,7.6
35257,3405058,6.8
35258,3405091,8.1
35259,3405093,9.3
35260,3405120,7.6
35261,3405129,8.6
35262,3405137,7.5
35263,3405151,9.0
35264,3405173,5.9
35265,3405191,5.9
35266,3405227,8.7
35267,3405307,7.2
35268,3405343,7.2
35269,3405350,8.0
35270,3405359,8.3
35271,3405361,9.1
35272,3405367,5.1
35273,3405394,8.3
35274,3405430,7.4
35275,3405443,8.7
35276,3405445,9.1
35277,3405473,8.6
35278,3405504,2.3
35279,3405518,8.8
35280,3405541,7.0
35281,3405543,7.8
35282,3405548,3.8
35283,3405552,6.2
35284,3405600,9.0
35285,3405604,6.6
35286,3405608,5.8
35287,3405645,5.3
35288,3405668,7.3
35289,3405686,7.9
35290,3405698,7.5
35291,3405703,6.9
35292,3405708,4.3
35293,3405763,8.7
35294,3405770,7.1
35295,3405781,5.0
35296,3405799,8.3
35297,3405802,9.3
35298,3405791,9.0
35299,3405834,6.5
35300,3405869,5.1
35301,3405866,7.8
35302,3405894,6.1
35303,3405945,9.4
35304,3405946,8.9
35305,3405955,8.6
35306,3405959,8.6
35307,3405965,6.6
35308,3405982,5.5
35309,3405987,9.2
35310,3406012,7.4
35311,3406018,8.9
35312,3406061,7.6
35313,3406074,3.4
35314,3406081,6.9
35315,3406102,9.0
35316,3406104,9.7
35317,3406165,7.0
35318,3406167,7.3
35319,3406172,7.6
35320,3406008,7.8
35321,3406211,6.8
35322,3406226,8.2
35323,3406239,3.8
35324,3406242,6.8
35325,3406254,6.9
35326,3406257,6.5
35327,3406266,5.0
35328,3406280,6.8
35329,3406320,7.8
35330,3406325,9.3
35331,3406362,8.0
35332,3406368,8.4
35333,3406430,5.6
35334,3406445,6.7
35335,3406451,5.8
35336,3406474,4.5
35337,3406478,3.9
35338,3406508,4.1
35339,3406523,7.9
35340,3406526,5.6
35341,3406534,6.8
35342,3406539,1.8
35343,3406553,9.0
35344,3406564,7.2
35345,3406568,6.7
35346,3406571,7.9
35347,3406589,7.8
35348,3406591,8.3
35349,3406600,7.8
35350,3406612,7.0
35351,3406628,6.4
35352,3406631,8.6
35353,3406646,5.3
35354,3406649,8.0
35355,3406488,2.7
35356,3406490,7.2
35357,3406659,7.5
35358,3406693,4.7
35359,3406695,4.6
35360,3406698,6.4
35361,3406734,6.7
35362,3406760,8.8
35363,3406777,7.4
35364,3406789,8.1
35365,3406877,3.5
35366,3406904,6.6
35367,3406917,8.5
35368,3406954,5.4
35369,3406959,7.2
35370,3406962,7.7
35371,3406967,8.4
35372,3407008,7.6
35373,3407022,6.7
35374,3407053,7.5
35375,3407054,8.3
35376,3407068,7.0
35377,3407108,4.7
35378,3407128,7.4
35379,3407182,7.9
35380,3407202,7.9
35381,3407210,6.9
35382,3407211,1.0
35383,3407238,6.3
35384,3407252,7.9
35385,3407312,4.6
35386,3407321,9.7
35387,3407323,6.5
35388,3407345,5.7
35389,3407384,5.8
35390,3407415,3.3
35391,3407458,8.9
35392,3407463,6.8
35393,3407492,9.4
35394,3407495,8.3
35395,3407497,6.6
35396,3407505,4.2
35397,3407510,8.7
35398,3407520,6.0
35399,3407564,8.0
35400,3407567,6.9
35401,3407568,7.9
35402,3407577,5.3
35403,3407599,6.4
35404,3407608,7.2
35405,3407609,8.8
35406,3407621,7.7
35407,3407634,6.0
35408,3407694,6.3
35409,3407695,2.9
35410,3407748,8.2
35411,3407770,5.3
35412,3407779,5.9
35413,3407796,8.0
35414,3407798,7.4
35415,3407804,7.1
35416,3407824,8.3
35417,3407860,6.4
35418,3407869,9.1
35419,3407870,6.8
35420,3407874,8.5
35421,3407897,7.8
35422,3407907,7.6
35423,3407962,6.6
35424,3407963,3.7
35425,3407979,7.9
35426,3407997,7.9
35427,3407999,7.5
35428,3408032,7.9
35429,3408037,6.5
35430,3408068,9.7
35431,3408078,6.2
35432,3408079,7.7
35433,3408080,6.3
35434,3408116,4.2
35435,3408125,7.2
35436,3408206,8.4
35437,3408301,7.6
35438,3408361,9.4
35439,3408373,7.4
35440,3408380,6.9
35441,3408421,5.3
35442,3408454,6.7
35443,3408494,9.4
35444,3408504,5.9
35445,3408889,7.9
35446,3408896,8.2
35447,3408906,8.9
35448,3408917,3.4
35449,3408922,2.5
35450,3408937,5.9
35451,3408938,5.6
35452,3408964,6.7
35453,3408982,6.5
35454,3408999,9.1
35455,3409000,7.2
35456,3409001,7.5
35457,3409016,6.1
35458,3409035,7.6
35459,3409038,8.0
35460,3409050,6.7
35461,3409056,4.8
35462,3409103,4.7
35463,3409109,7.4
35464,3409112,2.6
35465,3409114,7.7
35466,3409126,9.4
35467,3409132,7.4
35468,3409141,6.8
35469,3409147,8.4
35470,3409183,8.2
35471,3409187,6.8
35472,3409203,8.4
35473,3409214,8.4
35474,3409245,5.6
35475,3409296,7.1
35476,3409304,5.7
35477,3409315,6.1
35478,3409317,7.5
35479,3409334,5.3
35480,3409335,5.3
35481,3409388,3.5
35482,3409394,5.7
35483,3409420,5.0
35484,3409435,8.7
35485,3409447,3.6
35486,3409455,5.0
35487,3409465,6.4
35488,3409488,8.5
35489,3409494,8.8
35490,3409510,5.9
35491,3409536,7.0
35492,3409710,7.4
35493,3409726,4.0
35494,3409729,7.5
35495,3409735,6.8
35496,3409748,8.9
35497,3409750,8.2
35498,3409772,1.2
35499,3409780,8.0
35500,3409790,4.5
35501,3409797,7.4
35502,3409817,4.7
35503,3409822,8.0
35504,3409826,5.4
35505,3409829,6.9
35506,3409842,5.8
35507,3409869,5.5
35508,3409871,6.8
35509,3409884,6.0
35510,3409911,5.8
35511,3410015,7.0
35512,3410018,5.5
35513,3410026,6.8
35514,3410039,8.5
35515,3410069,6.0
35516,3410081,3.6
35517,3410093,6.1
35518,3410123,6.6
35519,3410124,8.2
35520,3410130,6.7
35521,3410137,5.6
35522,3410147,4.9
35523,3410155,8.1
35524,3410159,8.2
35525,3410190,8.2
35526,3410195,6.8
35527,3410197,8.0
35528,3410229,5.8
35529,3410244,6.5
35530,3410259,4.8
35531,3410305,7.4
35532,3410320,4.0
35533,3410327,7.1
35534,3410339,5.2
35535,3410344,7.2
35536,3410359,8.8
35537,3410367,5.7
35538,3410371,8.3
35539,3410454,8.5
35540,3410485,7.5
35541,3410487,9.0
35542,3410517,8.0
35543,3410527,8.2
35544,3410545,7.6
35545,3410550,2.9
35546,3410552,3.0
35547,3410553,6.7
35548,3410556,7.4
35549,3410557,5.9
35550,3410565,8.7
35551,3410567,6.8
35552,3410571,5.6
35553,3410576,8.0
35554,3410581,7.3
35555,3410601,4.7
35556,3410602,6.5
35557,3410611,8.8
35558,3410620,8.2
35559,3410675,5.5
35560,3410734,6.9
35561,3410738,7.3
35562,3410753,6.6
35563,3410761,7.1
35564,3410762,7.8
35565,3410779,7.6
35566,3410784,6.3
35567,3410787,5.7
35568,3410793,6.8
35569,3410803,6.8
35570,3410805,7.6
35571,3410810,6.4
35572,3410840,7.3
35573,3410851,9.0
35574,3410852,4.5
35575,3410857,7.0
35576,3410867,6.4
35577,3410914,3.9
35578,3410920,7.8
35579,3410941,9.4
35580,3410963,7.9
35581,3411017,6.4
35582,3411023,6.6
35583,3411024,4.9
35584,3411049,6.0
35585,3411050,5.7
35586,3411090,5.4
35587,3411098,7.1
35588,3411108,6.7
35589,3411152,9.0
35590,3411194,6.1
35591,3411195,4.8
35592,3411295,8.8
35593,3411296,4.0
35594,3411303,8.2
35595,3411312,4.1
35596,3411421,8.9
35597,3411430,7.7
35598,3411434,9.0
35599,3411448,5.1
35600,3411458,9.2
35601,3411536,7.5
35602,3411569,4.5
35603,3411321,4.5
35604,3411355,5.0
35605,3411357,6.2
35606,3411332,5.7
35607,3411397,4.5
35608,3411470,7.1
35609,3411468,5.3
35610,3411483,2.7
35611,3411496,4.9
35612,3411616,4.6
35613,3411626,5.1
35614,3411704,8.1
35615,3411732,5.1
35616,3411750,6.4
35617,3411770,8.4
35618,3411802,6.8
35619,3411808,7.3
35620,3411871,6.9
35621,3411873,7.9
35622,3411890,6.5
35623,3411896,5.7
35624,3411913,6.7
35625,3411923,5.5
35626,3411928,6.7
35627,3411944,6.5
35628,3411959,8.2
35629,3411986,8.0
35630,3412009,7.7
35631,3412036,5.8
35632,3412049,7.6
35633,3412058,8.9
35634,3412064,7.9
35635,3412121,6.9
35636,3412146,8.6
35637,3412160,8.7
35638,3412185,5.7
35639,3412194,7.5
35640,3412333,7.7
35641,3412377,8.7
35642,3412363,8.7
35643,3412397,8.4
35644,3412449,7.0
35645,3412455,8.6
35646,3412278,8.7
35647,3412282,5.6
35648,3412289,7.3
35649,3412349,6.0
35650,3412462,6.4
35651,3412466,7.4
35652,3412499,7.4
35653,3412539,5.0
35654,3412656,7.3
35655,3412660,6.8
35656,3412725,6.0
35657,3412744,7.3
35658,3412756,3.3
35659,3412759,7.0
35660,3412773,8.3
35661,3412831,7.4
35662,3412845,7.2
35663,3412847,8.0
35664,3412849,5.6
